mark,text,url
0.0,Добрый день.,https://www.banki.ru/services/responses/bank/response/10121203/
0.0,Здравствуйте.,https://www.banki.ru/services/responses/bank/response/10121204/
1.0,Добрый вечер.,https://www.banki.ru/services/responses/bank/response/10121205/
1.0,Хотела выразить огромную благорность ДО ПОКРОВКА ВТБ24.,https://www.banki.ru/services/responses/bank/response/10121206/
0.0,"Сегодня, а именно 21.12.2017г в местном и единственном отделение ПРОМСВЯЗЬБАНКА пытался открыть вклад на НЕ совершеннолетнего сына 17лет. Но был сильно удивлен и разочарован когда услышал от кассира отказ, отказ так-же был подтвержден в личной беседе с управляющей данного банка Ятло Людмилой Вячеславовной.",https://www.banki.ru/services/responses/bank/response/10121202/
1.0,"Хочу написать свою небольшую историю, о том как я стал клиентом Почта Банка.",https://www.banki.ru/services/responses/bank/response/10121208/
1.0,Здравствуйте!,https://www.banki.ru/services/responses/bank/response/10121207/
1.0,"Выражаем благодарность  менеджеру - консультанту вашего отделения банка Ермакову Игорю за  качественное и быстрое обслуживание  клиентов вашего банка. Мы хотим отметить  его  дружелюбие, желание помочь в решении возникших вопросов, а  самое главное его  компетентность и быстрое выполнение своих функциональных обязанностей.",https://www.banki.ru/services/responses/bank/response/10121210/
1.0,"Нередко случается, что для обеспечения заявки у участника тендера не хватает",https://www.banki.ru/services/responses/bank/response/10121209/
0.0,"Добрый день! В течение 2017 года пытался рефинансировать ипотеку, банки отказывали. Также многие банки с низкими ставками отказали мне в 2016 году в самой ипотеке. Оказалось - по данным БКИ на мне ""висит"" еще одна ипотека, я поручитель, с просроченными платежами. По факту я действительно являлся поручителем Сбербанка по ипотеке в 2011 году, и в том же году поручительство прекращено (залог перешел Сбербанку). После отказа в самом Сбербанке, будучи уверенным на 100% в своей кредитной истории, узнал причину - недобросовестный заемщик. Пришлось оплатить отчет из БКИ, откуда узнал о второй ипотеке. Сотрудники Сбербанка оперативно не ответили, почему в БКИ некорректные данные. Написал претензию - ответили что это вина третьих лиц, не понял каких) В претензии попросил компенсировать затраты на отчет БКИ и моральный ущерб 1 000 руб. Не согласились. В общем, есть справка от другого банка об отказе в выдаче кредита по причине плохой истории, есть расчет упущенной выгоды и есть испорченная история, не знаю по чьей вине, но некорректная информация исходила от Сбербанка. Куда обратиться: еще раз в Сбер, в Суд, в ЦБ?",https://www.banki.ru/services/responses/bank/response/10121211/
0.0,"При отсутствии денег на дебетовой карте VISA и отсутствии движения по счету, а также при окончании срока действия паспортных данных (достижение 45 летнего возраста), данный банк позволяет себе в нарушение всех инструкций ЦБ проводить операции по счету клиента, списывать комиссию за обслуживание и вводить клиента в овердрафт, начисляя на него проценты.",https://www.banki.ru/services/responses/bank/response/10121269/
0.0,"8 декабря 2017 года оформил на сайте заявку на выпуск дебетовой карты с индивидуальным дизайном. Предоставил фотоматериал для дизайна, учитывая все правила. В результате проверки, через пару дней приходит ответ в SMS, что дизайн для карты не был одобрен. Захожу на сайт в раздел редакции дизайна карты и вижу причину отказа: ""Запрещено использовать материалы, содержащие телефонные номера, цифры, тексты, буквы, почтовые и электронные адреса, адреса веб-сайтов на любых языках и в любых системах исчисления"". Поясню, что для дизайна мною был выбран личный логотип с фономым рисунком. Дак вот видимо ""специалистам"" сбербанка не по душе мой логотип, что они увидели в нём текст. p.s маразм крепчал...",https://www.banki.ru/services/responses/bank/response/10121270/
0.0,"Оформлял кредит 08.12.2017г. в данном банке, специалист обманным путем оформила страховку, сказав, что кредиты без страховок у них не выдаются ( хотя в страхование -это добровольная услуга). В страховом полисе прописано, что в течении 14 календарных дней можно от данной услуги отказаться и средства будут возвращены в полном обьеме. При обращении в отделение банка , дабы написать претензию и отказаться от страхования, сотрудники начали всячески отказываться от регистрации претензии, говорить, что страховки не возвращаются и вообще они даже не знают как пишутся претензии и они ни к чему отношения не имеют. Весь разговор был на повышенных тонах со стороны сотрудников. Непонятный мужчина без бейджа ( мы даже не поняли кто он и вообще работает ли он там) вел себя просто по хамски. Принять претензию в отделении у нас отказались. Позвонив на горячую линию банка нам сказали, что все-таки можно отказаться от страховки в отделении банка и они должны были принять у нас претензию. Мягко говоря, мы просто в шоке от такого обслуживания в банке и некомпетентности и хамства персонала. Больше обращаться в этот банк я не буду и никому не посоветую.....",https://www.banki.ru/services/responses/bank/response/10121273/
0.0,"Здравствуйте! 16.12.17 подал заявку на оформление потребительского кредита. Сообщил, менеджеру, что страхование жизни мне не нужно. Я, 21.12.17 пришел в отделение банка по адресу Бухарестская 112, менеджер озвучил сумму мне одобренного кредита в размере 403 000 рублей на условиях 16.9% годовых, про страхование жизни ничего не сообщили. Я менеджеру задавал вопрос по страхованию жизни, на что мне менеджер ответил, что сумма страхование жизни будет включена в кредит. Я задал ему вопрос, можно ли отказаться от страхования жизни, на что мне ответили, нет!",https://www.banki.ru/services/responses/bank/response/10121271/
0.0,"Почему я не прочитала отзывы об ОТП-банке ДО того, как согласилась взять там кредит?!!",https://www.banki.ru/services/responses/bank/response/10121272/
0.0,"19 декабря 2017 подал заявку на новогодний потребительский кредит по фиксированной ставке 12,5% на сумму 670 000 через сбербанк онлайн. Через несколько минут высветилась надпись - заявка на кредит одобрена. 20 декабря с утра позвонила менеджер и сказала что ваша заявка одобрена просьба подойти в отделение сбербанка для оформления. 21 декабря подошел в офис по ул крупской 41. Сотрудник взяла паспорт и посмотрев по компьютеру сказала что якобы ваша заявка не проходит потому что не указано что я получаю зарплату на карту сбербанка (хотя при подаче онлайн я этот пункт отметил). Далее говорит мне что мы сейчас эту заявку удалим, ничего страшного в этом нет и подадим новую прямо на месте, я соглашаюсь. Она вводит все данные, заявку одобряют, но оказывается что процентная ставка выросла до 13,5%. Естественно я отказываюсь, на пустом месте ставка на 1% выросла! В банке обслуживаюсь очень давно, 9 лет получаю зарплату на карту сбербанка кредитная история есть и она положительная , мало того в базе есть даже данные о моей собственности и  у банка заключен договор с работодателем о перечислении зарплаты. Далее захожу в сбербанк онлайн и вижу что заявка от которой я отказался мало того что под 13,5% да еще и сумма 748 000 вместо 670 000 мной запрошенных. Напрашивается один только вывод - сотрудники любыми недобросовестными способами пытаются ""развести"" клиента на деньги, и чем надежней клиент тем на большую сумму пытаются закредитовать. ОГРОМНОЕ СПАСИБО СБЕРБАНК ЗА ИСПОРЧЕННОЕ НОВОГОДНЕЕ НАСТРОЕНИЕ!!!!",https://www.banki.ru/services/responses/bank/response/10121215/
1.0,"Добрый вечер мой любимый банк,  хочу рассказать не большую история, краткую как от vip клиента банка я перешел в черный список банка в связи с проблемами по выплаты долга , и всю равно даже попав туда со мной работали как с  Vip клиентам банка и помогали стать в графики даже по реструктуризации кредитам и предложили самые лучшее условия на тот момент которые были.",https://www.banki.ru/services/responses/bank/response/10121236/
0.0,"Доброго времени суток!    20.12.2017 я обратилась в Банк-агент АО ""Россельхозбанк"" в  операционный офис N 3349/63/3 расположенный по адресу: г. Москва, Ленинградский проспект, дом 69, стр. 1 по вопросу выплаты денежных средств, которые 2 дня назад до этого в этом офисе заказала. 20.12.2017 мне осуществили выплату денежных средств основной суммы депозита. В процессе выдачи средств сотрудник банка-агента: Афанасьева Е.Л. распечатала: ""Справку о выплаченных суммах и вкладах по которым осуществлялось возмещение"" и озвучила мне информацию, что ещё остаётся не выплаченная сумма по реестру (судя по всему данная сумма - это начисленные проценты по вкладу), и что мне необходимо написать заявление: ""Требование кредитора - физического лица кредитной организации являющейся участником системы обязательного страхования вкладов"". На мой вопрос почему в их офисе банке-агенте я не могу написать заявление о выплате возмещения по вкладам и о включении обязательств банка в реестр требований кредиторов здесь и сейчас, сотрудник Банка-агента заявил, что раз при мне нет реквизитов банка, куда я прошу перечислить сумму денежных средств, то это заявление она принять от меня не может. И пояснила, что мне необходимо лично обращаться в АСВ с заявлением: ""Требованием  кредитора"" и самой теперь решать данный вопрос. Позвонив после случившегося в АСВ и объяснив произошедшую ситуацию в Банке-агенте, сотрудник АСВ пояснил, что действия сотрудника данного офиса Банка-агента являются грубым нарушением. Заявление о выплате возмещения по вкладам и о включении обязательств банка в реестр требований кредиторов - сотрудник банка была обязана принять сразу же, а не отказывать в написании заявления, ссылаясь на отсутствие реквизитов, и что мне могли счёт открыть и в их Банке-агенте, раз при мне не было реквизитов другого банка, а не заставлять меня идти и писать абсолютно другое заявление и направлять его в АСВ.",https://www.banki.ru/services/responses/bank/response/10121275/
1.0,"Честно говоря, еще пару лет назад я думал, что никогда в жизни не буду братькредиты (обдираловка и всё в таком духе). Но возникла необходимость в деньгах,",https://www.banki.ru/services/responses/bank/response/10121200/
0.0,"Не знаю, как именно в ваш банк попадает информация, но в течение пары дней после регистрации  ИП от вас позвонили несколько человек. Все представились сотрудниками банка. Настойчивость ""представителей"" похвальна, прошу поделиться способом мотивации. Реально впечатляет. Часть""ваших сотрудников"" ссылается на незакрытую заявку , которой я не делал. Наверное, это нормально.",https://www.banki.ru/services/responses/bank/response/10121278/
0.0,Здравствуйте.,https://www.banki.ru/services/responses/bank/response/10121279/
0.0,"Пришел получить перевыпущенную кредитную карту по действующему договору. Сообщили, что процентная ставка изменяется с 18 до 30 процентов, и я могу выбрать сразу 30 процентов по карте или полгода 18 процентов по карте, а потом 30 процентов.",https://www.banki.ru/services/responses/bank/response/10121274/
0.0,16 декабря 2017 г осуществляла межбанковский перевод на свой счет в другом банке  в сумме 460 тыс руб.,https://www.banki.ru/services/responses/bank/response/10121285/
0.0,Хочется написать отзыв о работе банка МКБ с физ.лицами.,https://www.banki.ru/services/responses/bank/response/10121280/
0.0,Добрый вечер.,https://www.banki.ru/services/responses/bank/response/10121283/
0.0,"Счет откроют быстро. Но, потом три недели будут удерживать денежные средства, объясняя проверкой документов. И попросят закрыть, ссылаясь на 115-ФЗ. 8% на остаток средст не начислят. Обман. Не верьте их рекламе. По 115-ФЗ будут вытворять, все что угодно, а потом вас вышвырнут. Готовлю документы - жалобы ЦБ РФ, Омбундсмену, Суд и Президенту РФ.",https://www.banki.ru/services/responses/bank/response/10121281/
0.0,"Пришла, чтобы открыть сберегательный счет для вклада ""Хороший"" под 8,05% годовых. Открыла его изначально через приложение. Там было указано-откройте сберегательный счет в офисе банка.",https://www.banki.ru/services/responses/bank/response/10121284/
1.0,"Мое знакомство с банком произошло таким образом. Я обратилась в Пенсионный фонд  города Красногорска по ул Чайковская 11 по вопросам пенсии. Ко мне подошла милая девушка  по имени Елена и рассказала о  сберегательном счете на который я могу получать свою пенсию. пользоваться карточкой  и получать проценты на свой капитал и все это бесплатно! Все подробно объяснила,рассказала про образование банка, про вклады,кредиты. Ответила на все мои вопросы.И я  решила , что надо от такого предложения не отказываться. Открыла карту.  Елена  так мило и приятно разговаривает с клиентами  даже уходить не хотелось. Милая ,приятная девушка. Побольше бы таких сотрудников !  Я  перевела свою пенсию тут же. Пенсия пришла раньше чем я получала  . Меня это приятно удивило.   Путешествовала с картой, снимала деньги у сотрудников почты.  Классная карта. Я очень полюбила Почта Банк.  Спасибо огромное Елене. Она дала мне визитку со своим номером телефона , теперь  Елена мой персональный менеджер на все вопросы отвечает по моему звонку.",https://www.banki.ru/services/responses/bank/response/10121287/
0.0,"10 ноября 2017 года через интернет-банк сделал перевод со своего счёта на карту для совершения покупок. Со счёта деньги списались, на карту деньги не пришли. Через неделю обратился в службу поддержки, сказали ""ждите"". Через месяц позвонил повторно, оставил заявку, в ответ ""ждите"".",https://www.banki.ru/services/responses/bank/response/10121290/
0.0,"Не помню, чтобы в течении года пользования кредитной картой Альфа Банка, снимали за некую ""Комиссию за организацию страхования, в т.ч. НДС"", впервые сняли сумму в ноябре месяце. Никто из сотрудников не объяснил что это такое, немного возмутительно, хочется больше никогда не пользоваться этим банком.",https://www.banki.ru/services/responses/bank/response/10121288/
1.0,Переводы в другие банки до 20 000 руб.в месяц бесплатно. Мне очень удобно. Пополнение с других банков моментально. Кэшбэк на покупки 1%. Удобное приложение. Шаблоны переводов сохраняются. При переводе в другие банки поступления моментальные. Можно снять наличные без комиссии от 3000 руб. Я пользуюсь больше 3 лет и мне удобно.,https://www.banki.ru/services/responses/bank/response/10121292/
1.0,"Дебетовая Тинькофф Блек. Второй год. Полет нормальный. Все нравится. Скорость работы. Адекватные, отзывчивые операторы. Кешбэк радует. Переводы без комиссий итд.",https://www.banki.ru/services/responses/bank/response/10121291/
0.0,"В этом банке нигде нет нормальной связи! Мало того, что проблема доставки смс-уведомлений при любых операциях по карте сохраняется, несмотря на то, что неоднократно уже писал о том, что как-то не очень удобно получать пароль для входа в и-банк в виде push-уведомления приложения УБРИР. Вдобавок к этому вчера мне позвонили из службы поддержки и сквозь очень шумные помехи спрашивали, нельзя ли закрыть заявку! Договорить я не успел, так как связь прервалась. Находился я, на секундочку, не в лесу, а в городе, в зоне с хорошим покрытием сотовой сети.. Будьте готовы к тому, что приложение будет работать через раз, а Эппл и Андроид-пэй не всегда будут вам доступны. Отвратителтный банк. Отвратительное качество услуг.",https://www.banki.ru/services/responses/bank/response/10121289/
0.0,Недавно писал отзыв о закрытии карты с ГБР (http://www.banki.ru/services/responses/bank/response/10109748/),https://www.banki.ru/services/responses/bank/response/10121293/
1.0,"Недавно оформил кредит в банке по он-Лайн заявке, получил наличные в этот же день. Беспокоила проблема с внесением платежей , так как у банка нет круглосуточных банкоматов, но сотрудник банка подсказала, что переводы с карты любого банка на карту Почтабанк от 3 тыс. рублей без комиссии , ещё и автоплатеж можно настроить и не переживать, что забудешь вовремя внести. А перед Новым годом ещё планирую воспользоваться услугой пропускаю платёж и потратить все на подарки.",https://www.banki.ru/services/responses/bank/response/10121298/
0.0,"Добрый день.Пытаюсь, не побоюсь этого слова, быть клиентом Банка Открытия (далее - Банк). В начале ноября заявку обратился в один из ДО Банка в Москве с целью получения пакета услуг в рамках тарифного плана ""Премиум-Аэрофлот"" (далее - ТП). Если кратко, то за это время уже произошло следующее:1. Банк умудрился первоначально эмитировать мне карты (дебетовую в рамках ТП и Priority Pass) с некорректно эмбоссированным написанием моего имени . При условии того, что менеджер ДО попросила меня на бумажке написать, как правильно мои имя и фамилия пишутся.2. Выпустив карты с некорректным эмбоссированием, сотрудники ДО не заказали срочный перевыпуск карты в связи с ошибкой, допущенной Банком, а заново заполнили стандартную заявку на выпуск новой карты, мотивировав тем, что ""так будет быстрее"". При этом в выписке по моим счетам на данный момент числится 0-й активный счет, который остался после первой карты от 04.11.2017 г. 3. Выпустив карты с корректным эмбоссированием, Банк посредством СМС-уведомления пригласил меня на получение карты (по счету - 3 посещение Банка). На всякий случай, уточнил на горячей линии Банка, что карты находятся в ДО. Уточняю, что речь идет про карты, выпущенные по второй заявке. Горячая линия подтвердила данную информацию. Приезжаю в ДО, а там карты не могут найти. Ровно как и внятно прокомментировать, почему это могло произойти. Вероятнее всего, у клиентов премиального сегмента Банка очень много свободного времени. Дополнительное наблюдение. Менеджеры Банка не всегда считают возможным содействовать клиентам, ровно как и приносить извинения за попусту потраченное время клиента, а также неудовлетворительную работу Банка. Возможно, так у них принято.4. 14 ноября наконец-то получил карты с корректным эмбоссированием (4 посещение Банка) в том же ДО. Уточнил детали по обновленному ТП, в т.ч. относительно:а. выполнения минимальных условий, в частности меня интересовал пункт относительно расчета минимальных остатков. Подтвердили, что в первом месяце расчет ведется с даты первого пополнения СКС.б. потребности совершить любую операцию в банкомате с целью полной активации карточного счета.в. возможных особенностей первого межбанковского перевода.15 ноября СКС был пополнен на сумму 1 млн рублей. Также в ноябре производилось дополнительное пополнение СКС на сумму 70 т.руб, а также производились расходные операции. Сумма проведенных операций в ноябре, к слову, разнится по информации, предоставляемой премиальной горячей линией и сотрудниками другого ДО. 16 ноября часть средств с СКС была переведена на вклад ""Надежный"".5. Пополняя СКС через банкомат Банка в конце ноября в очередном ДО, уточняю у сотрудников относительно выпуска доп.пластика на третье лицо, которое проживает не в Москве. Все проясняем, в т.ч. то, что в дату доставки карты в ДО в городе назначения с третьим лицом свяжутся и пригласят для получения карты. Оформляю заявку (по факту - вечер 21.11.2017, на заявлении - 22.11.2017, т.к., со слов сотрудника, после 6 вечера такие заявления не обрабатываются). В начале декабря звонил на премиальную горячую линию и, среди прочего, поинтересовался судьбой карты (в онлайн-банке никакой информации не было). Молодой человек долго искал заявку. В итоге нашел. Как оказалось, заявка просто не была обработана... Составили повторную заявку, карту оперативно выпустили. 6. В конце ноября обратился на премиальную горячую линию, т.к. в онлайн-банке:а. отображались некорректные минимальные требования;б. среднемесячная сумма на всех счетах отображалась больше на 100 т.р., чем это было по факту (чуть больше, чем 1 150 тыс. руб).По некорректным минимальным требованиям, отображенным в онлайн-банке, сообщили, что все исправят. По среднемесячным остаткам посмотрели, сказали не волноваться и подтвердили, что минимальные требования в ноябре выполняются. 7. Исходя из того, что возник целый ряд сложностей в самом начале сотрудничества, зашел на банки.ру и почитал отзывы. Увидел, что у целого ряда премиальных клиентов Банка возникают проблемы с Банком относительно расчета мин. требований. В начале декабря обратился на премиальную горячую линию с целью подтверждения, что минимальные требования мною выполнены, на что получил отрицательный ответ. Средняя сумма остатков по счетам по информации от премиальной горячей линии - приблизительно 670 т.р.Оставляю претензию (06.12.2017). Читаем вместе с девушкой выдержку из актуального ТП, а именно примечание 1 к алгоритму расчета выполнения МУ:",https://www.banki.ru/services/responses/bank/response/10121294/
0.0,В отделении Банка ВТБ 24 (ПАО)  по адресу : г.,https://www.banki.ru/services/responses/bank/response/10121301/
1.0,Всем добрый день!,https://www.banki.ru/services/responses/bank/response/10121302/
1.0,Добрый день.,https://www.banki.ru/services/responses/bank/response/10121304/
0.0,"После таких случаев, о котором хочу рассказать ниже, возникает вопрос к компетенции не только линейного персонала банка, но и к их непосредственному руководству.",https://www.banki.ru/services/responses/bank/response/10121300/
1.0,"Прекрасно, что Росбанк расширил функционал интернет-банка. Добавили услуги, которые доступны давно в других банках это очень хорошо. Но почему не проинформировать о предстоящих изменениях заблоговременно? Очевидно, что в связи с изменениями могут возникнуть трудности у пользователей.",https://www.banki.ru/services/responses/bank/response/10121303/
0.0,"5 декабря заказал через интернет-банк дебетовую карточку. Бесконтактный платеж доступен только на Gold, обычная классик этого удовольствия лишена. Ладно, пусть будет золотая, заказал. Через пару дней позвонили из банка, сказали привезут карту в понедельник 11 декабря.  Ладно.  В итоге, 11 доставить не смогли по техническим причинам, только банку известным. Позвонили, ближайшее число 13 декабря, среда.  Опять не получилось, тут я сам виноват, без паспорта был.  Опять звонят, ближайшая доставка возможна 18 декабря, понедельник.  В тоге, через две недели ""звезды сошлись"" и карточку я получил. Но как оказалась она не активна, курьер сказал, что всё заработает уже вечером.  Прошли сутки, карточка как была не активна, так и осталась. В четверг!!!!! Я позвонил на единственный телефон, который указан на сайте банка. Звонок зафиксировали, мы разберемся, вам позвонят.  Сегодня пятница, 22 декабря. Карточка всё еще на активна (уже 5 день), из банка так и не перезвонили. Видимо все еще разбираются, кто виноват и что делать))))))",https://www.banki.ru/services/responses/bank/response/10121305/
0.0,Добрый день.,https://www.banki.ru/services/responses/bank/response/10121309/
0.0,"Оформила потребительский кредит в ХКБанке, плачу исправно. Так как ближайшее отделение находится далековато, я вношу по два взноса раз в 2 месяца. 7 декабря внесла очередной платёж из рассвета, чтобы хватило на декабрь и январь следующего года. Вчера зашла на сайт в личный кабинет и с ужасом обнаружила, что больше половины январского взноса ""корова языком слизала"". Я попыталась дозвониться на горячую линию - там автооператор, который предложил воспользоваться чатом. На чате, естественно, ни одного свободного оператора. Теперь придётся терять время и деньги и ехать разбираться в банк.",https://www.banki.ru/services/responses/bank/response/10121306/
0.0,"В апреле 2016 я оформил ипотеку в банке ВТБ 24. При оформлении мне было предложено подключить пакет услуг ""Привилегия"" с бесплатным обслуживанием в связи с большой суммой ипотечного кредита. Я согласился. Примерно в конце июля 2017 мне позвонил ""персональный менеджер"" и сообщила, что с первого августа меняются условия пакета. И спросила моего согласия на продление действия пакета на платной основе с 1августа.  Я сказал, что приму решение позже. Поскольку пакет мне не был нужен в будущем, я не стал перезванивать и соглашаться с новыми условиями. При оформлении потребительского кредита в середине октября 2017, мне было сообщено, что у меня имеется отрицательный баланс на мастер счете. Менеджер сообщила, что это были списания за ежегодное обслуживание пакета ""Привилегия"" и посещение ""Бизнесс класса"" по Priority Pass в июне 2017. Прия оформлении кредита я сразу написал заявление на возврат НЕПРАВОМЕРНО СПИСАННЫХ денежных средств. Однако, официального ответа мне не пришло.",https://www.banki.ru/services/responses/bank/response/10121310/
0.0,Столкнулся на днях с диким произволом сотрудников банка.,https://www.banki.ru/services/responses/bank/response/10121311/
0.0,"Я не являюсь клиентом банка, мне постоянно поступают звонки, по поводу того что разыскивают девушку.я нена знаю данного человека, номер очень давно принадлежит мне, а не нужно было ли сначала проверять телефоны, и только после этого выдавать кредиты.причём совести у людей которые совершают телефонные звонки нет вообще, разговаривают грубо,время совершенно любое. Звонок на вашу горячую линию ничего не дал, от меня даже не приняли обращение.Прошу срочно решить проблему, чтобы прекратились данные звонки.",https://www.banki.ru/services/responses/bank/response/10121312/
0.0,"Обратилась в отделение ОТП Банка 16.11.2017г., написала заявление на перевыпуск кредитной карты, прождала три недели, результата так и не получила. 12.12.2017г. оставила претензию по горячей линии (№17134861). По регламенту банка карта изготавливается в течении 10 дней. При обращении на горячую линию сотрудники ссылаются ждать еще 30 дней. На каком основании я жду карту больше месяца.",https://www.banki.ru/services/responses/bank/response/10121308/
0.0,"22.12.2017 пришел брать потребительский кредит. Являюсь давним зарплатным клиентом банка с кредитной историей 4/5 (почти не брал кредиты ранее). Написал заявление, указал что не хочу оформлять страховку.",https://www.banki.ru/services/responses/bank/response/10121313/
0.0,"В банкомате положила наличные деньги, для зачисления на карту. Банкомат деньги принял, но на карту не зачислил. Деньги нужны были для приобретения билета , чтобы лететь в командировку. Мне предложили написать заявление в ближайшем отделении сбербанка. В ближайшем отделении заявление не принимают, программы подходящей нет. Пришлось звонить на горячую линию. Заявление приняли , предложили ждать рассмотрения. неделя! А мне что делать, как в командировку лететь?! Все понимают, нечем помочь не могут! НЕПЛОХОЙ БИЗНЕС ВЗЯЛ ДЕНЬГИ, НА КАРТУ НЕ ЗАЧИСЛИЛ, ЧЕРЕЗ НЕДЕЛЮ ОТДАЛ. НИ ПРОЦЕНТЫ ПЛАТИТЬ НЕ НАДО, ОТВЕТСТВЕННОСТИ НИКАКОЙ. ТОВАРИЩИ НЕ СВЯЗЫВАЙТЕСЬ СО СБЕРБАНКОМ, НЕ КЛАДИТЕ НАЛИЧКУ ЧЕРЕЗ БАНКОМАТЫ. ДА И ВООБЩЕ НУЖНО БАНК МЕНЯТЬ!",https://www.banki.ru/services/responses/bank/response/10121316/
0.0,26 июля 2017г. мною вотделении банка ДО «Промышленный» было написано заявление по текущим,https://www.banki.ru/services/responses/bank/response/10121317/
